id,state,municipality,cost_category,cost_description,amount,date,department,contract_type
1361,Mato Grosso,Nova Mutum,segurança,Gasto com segurança em Nova Mutum,126210.12,2024-01-25,Polícia Militar,convênio
1362,Mato Grosso,Cáceres,saúde,Gasto com saúde em Cáceres,692929.09,2025-03-30,Secretaria de Saúde,parceria
1363,Mato Grosso,Várzea Grande,saúde,Gasto com saúde em Várzea Grande,269572.67,2025-04-12,Hospital Municipal,contrato direto
1364,Mato Grosso,Rondonópolis,saúde,Gasto com saúde em Rondonópolis,576663.94,2025-05-03,Secretaria de Saúde,contrato direto
1365,Mato Grosso,Sinop,educação,Gasto com educação em Sinop,496919.41,2024-02-15,Creche,licitação
1366,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,386028.16,2024-05-25,Creche,parceria
1367,Mato Grosso,Campo Verde,educação,Gasto com educação em Campo Verde,32322.61,2024-09-21,Escola Municipal,licitação
1368,Mato Grosso,Diamantino,saúde,Gasto com saúde em Diamantino,696273.68,2025-04-21,UBS Central,convênio
1369,Mato Grosso,Diamantino,segurança,Gasto com segurança em Diamantino,87671.33,2025-08-20,Polícia Militar,parceria
1370,Mato Grosso,Tangará da Serra,administração,Gasto com administração em Tangará da Serra,167472.08,2024-04-01,Secretaria de Administração,convênio
1371,Mato Grosso,Pontes e Lacerda,saúde,Gasto com saúde em Pontes e Lacerda,98776.31,2025-10-27,Hospital Municipal,parceria
1372,Mato Grosso,Lucas do Rio Verde,infraestrutura,Gasto com infraestrutura em Lucas do Rio Verde,813340.47,2024-12-17,Departamento de Viação,licitação
1373,Mato Grosso,Sorriso,administração,Gasto com administração em Sorriso,173632.12,2024-01-28,Prefeitura,convênio
1374,Mato Grosso,Campo Verde,infraestrutura,Gasto com infraestrutura em Campo Verde,1373571.21,2025-08-24,Secretaria de Obras,convênio
1375,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,207890.53,2025-11-25,Guarda Municipal,licitação
1376,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,117743.28,2024-11-03,Secretaria de Educação,convênio
1377,Mato Grosso,Sinop,saúde,Gasto com saúde em Sinop,571113.79,2025-04-04,UBS Central,convênio
1378,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,171955.88,2025-09-02,Secretaria de Educação,parceria
1379,Mato Grosso,Sinop,educação,Gasto com educação em Sinop,304916.15,2024-06-17,Escola Municipal,convênio
1380,Mato Grosso,Tangará da Serra,administração,Gasto com administração em Tangará da Serra,91431.59,2025-09-28,Prefeitura,convênio
1381,Mato Grosso,Nova Mutum,saúde,Gasto com saúde em Nova Mutum,792583.06,2024-02-24,Secretaria de Saúde,convênio
1382,Mato Grosso,Cuiabá,infraestrutura,Gasto com infraestrutura em Cuiabá,682914.77,2024-07-08,Secretaria de Obras,parceria
1383,Mato Grosso,Nova Mutum,educação,Gasto com educação em Nova Mutum,440690.92,2025-12-29,Creche,licitação
1384,Mato Grosso,Alta Floresta,saúde,Gasto com saúde em Alta Floresta,107963.14,2025-07-05,Hospital Municipal,parceria
1385,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,177544.27,2025-08-03,Escola Municipal,contrato direto
1386,Mato Grosso,Cáceres,saúde,Gasto com saúde em Cáceres,144504.96,2025-06-19,UBS Central,convênio
1387,Mato Grosso,Campo Verde,administração,Gasto com administração em Campo Verde,88050.99,2025-05-14,Prefeitura,licitação
1388,Mato Grosso,Cuiabá,educação,Gasto com educação em Cuiabá,166478.07,2024-10-01,Escola Municipal,contrato direto
1389,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,180977.0,2024-10-13,Polícia Militar,convênio
1390,Mato Grosso,Rondonópolis,educação,Gasto com educação em Rondonópolis,198022.58,2025-12-01,Escola Municipal,licitação
1391,Mato Grosso,Lucas do Rio Verde,saúde,Gasto com saúde em Lucas do Rio Verde,662170.05,2024-11-06,UBS Central,contrato direto
1392,Mato Grosso,Cuiabá,infraestrutura,Gasto com infraestrutura em Cuiabá,1573344.97,2024-06-06,Secretaria de Obras,licitação
1393,Mato Grosso,Barra do Garças,segurança,Gasto com segurança em Barra do Garças,379101.62,2025-04-10,Guarda Municipal,contrato direto
1394,Mato Grosso,Cáceres,saúde,Gasto com saúde em Cáceres,643647.52,2024-06-21,Secretaria de Saúde,contrato direto
1395,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,1026837.27,2025-04-06,Secretaria de Obras,convênio
1396,Mato Grosso,Cáceres,infraestrutura,Gasto com infraestrutura em Cáceres,1447348.2,2024-09-14,Secretaria de Obras,parceria
1397,Mato Grosso,Rondonópolis,saúde,Gasto com saúde em Rondonópolis,684774.81,2025-06-02,UBS Central,parceria
1398,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,423582.87,2025-05-11,Creche,convênio
1399,Mato Grosso,Pontes e Lacerda,administração,Gasto com administração em Pontes e Lacerda,148198.54,2025-12-01,Secretaria de Administração,licitação
1400,Mato Grosso,Nova Mutum,segurança,Gasto com segurança em Nova Mutum,587163.73,2024-06-20,Guarda Municipal,licitação
1401,Mato Grosso,Campo Verde,infraestrutura,Gasto com infraestrutura em Campo Verde,1074286.33,2025-08-04,Departamento de Viação,contrato direto
1402,Mato Grosso,Barra do Garças,educação,Gasto com educação em Barra do Garças,378375.95,2025-03-18,Secretaria de Educação,contrato direto
1403,Mato Grosso,Sinop,infraestrutura,Gasto com infraestrutura em Sinop,792792.94,2024-06-17,Departamento de Viação,licitação
1404,Mato Grosso,Cáceres,infraestrutura,Gasto com infraestrutura em Cáceres,1163425.06,2024-08-06,Departamento de Viação,parceria
1405,Mato Grosso,Rondonópolis,saúde,Gasto com saúde em Rondonópolis,661306.74,2024-10-24,UBS Central,parceria
1406,Mato Grosso,Várzea Grande,administração,Gasto com administração em Várzea Grande,94990.6,2024-07-29,Secretaria de Administração,parceria
1407,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,78420.74,2024-12-11,Secretaria de Educação,contrato direto
1408,Mato Grosso,Tangará da Serra,saúde,Gasto com saúde em Tangará da Serra,375991.6,2024-09-10,UBS Central,convênio
1409,Mato Grosso,Barra do Garças,saúde,Gasto com saúde em Barra do Garças,135670.99,2024-01-25,Hospital Municipal,contrato direto
1410,Mato Grosso,Primavera do Leste,segurança,Gasto com segurança em Primavera do Leste,386306.39,2024-01-08,Polícia Militar,convênio
1411,Mato Grosso,Primavera do Leste,saúde,Gasto com saúde em Primavera do Leste,663761.9,2024-07-08,Hospital Municipal,parceria
1412,Mato Grosso,Campo Verde,infraestrutura,Gasto com infraestrutura em Campo Verde,1008334.73,2025-01-24,Secretaria de Obras,contrato direto
1413,Mato Grosso,Nova Mutum,administração,Gasto com administração em Nova Mutum,86756.33,2025-05-09,Secretaria de Administração,contrato direto
1414,Mato Grosso,Nova Mutum,educação,Gasto com educação em Nova Mutum,323998.37,2024-07-03,Secretaria de Educação,parceria
1415,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,363791.1,2025-07-23,Guarda Municipal,convênio
1416,Mato Grosso,Cáceres,saúde,Gasto com saúde em Cáceres,59821.63,2024-10-10,Hospital Municipal,convênio
1417,Mato Grosso,Rondonópolis,saúde,Gasto com saúde em Rondonópolis,787866.44,2024-08-26,UBS Central,parceria
1418,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,184095.06,2025-10-04,Creche,contrato direto
1419,Mato Grosso,Várzea Grande,segurança,Gasto com segurança em Várzea Grande,28243.86,2024-06-16,Guarda Municipal,contrato direto
1420,Mato Grosso,Cuiabá,saúde,Gasto com saúde em Cuiabá,618450.18,2025-01-06,UBS Central,licitação
1421,Mato Grosso,Lucas do Rio Verde,administração,Gasto com administração em Lucas do Rio Verde,27901.35,2024-03-22,Secretaria de Administração,licitação
1422,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,1856687.47,2025-07-09,Secretaria de Obras,licitação
1423,Mato Grosso,Diamantino,infraestrutura,Gasto com infraestrutura em Diamantino,867909.56,2024-01-09,Departamento de Viação,convênio
1424,Mato Grosso,Cáceres,educação,Gasto com educação em Cáceres,239201.14,2025-05-24,Escola Municipal,licitação
1425,Mato Grosso,Lucas do Rio Verde,administração,Gasto com administração em Lucas do Rio Verde,31265.32,2024-07-29,Secretaria de Administração,parceria
1426,Mato Grosso,Sinop,educação,Gasto com educação em Sinop,376482.75,2025-11-14,Escola Municipal,licitação
1427,Mato Grosso,Nova Mutum,segurança,Gasto com segurança em Nova Mutum,363583.88,2025-01-12,Guarda Municipal,convênio
1428,Mato Grosso,Barra do Garças,administração,Gasto com administração em Barra do Garças,100117.97,2024-06-14,Secretaria de Administração,convênio
1429,Mato Grosso,Cáceres,administração,Gasto com administração em Cáceres,13042.17,2024-03-06,Secretaria de Administração,parceria
1430,Mato Grosso,Campo Verde,saúde,Gasto com saúde em Campo Verde,261146.06,2025-10-18,Secretaria de Saúde,contrato direto
1431,Mato Grosso,Pontes e Lacerda,segurança,Gasto com segurança em Pontes e Lacerda,188770.3,2024-11-05,Polícia Militar,parceria
1432,Mato Grosso,Pontes e Lacerda,infraestrutura,Gasto com infraestrutura em Pontes e Lacerda,1456433.46,2025-03-08,Departamento de Viação,contrato direto
1433,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,197984.4,2025-02-24,Secretaria de Educação,contrato direto
1434,Mato Grosso,Barra do Garças,segurança,Gasto com segurança em Barra do Garças,480700.34,2024-10-20,Polícia Militar,licitação
1435,Mato Grosso,Diamantino,administração,Gasto com administração em Diamantino,148687.25,2025-06-29,Secretaria de Administração,convênio
1436,Mato Grosso,Pontes e Lacerda,segurança,Gasto com segurança em Pontes e Lacerda,101755.39,2025-01-09,Guarda Municipal,licitação
1437,Mato Grosso,Pontes e Lacerda,segurança,Gasto com segurança em Pontes e Lacerda,478556.03,2026-01-01,Polícia Militar,convênio
1438,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,1036503.18,2025-06-12,Departamento de Viação,parceria
1439,Mato Grosso,Cuiabá,segurança,Gasto com segurança em Cuiabá,579240.39,2025-02-26,Guarda Municipal,contrato direto
1440,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,326149.68,2024-05-26,Escola Municipal,contrato direto
1441,Mato Grosso,Tangará da Serra,infraestrutura,Gasto com infraestrutura em Tangará da Serra,1563502.78,2025-07-18,Secretaria de Obras,parceria
1442,Mato Grosso,Rondonópolis,educação,Gasto com educação em Rondonópolis,151159.46,2024-06-26,Escola Municipal,contrato direto
1443,Mato Grosso,Alta Floresta,administração,Gasto com administração em Alta Floresta,12117.15,2025-08-21,Prefeitura,convênio
1444,Mato Grosso,Rondonópolis,saúde,Gasto com saúde em Rondonópolis,662158.38,2025-08-07,Hospital Municipal,contrato direto
1445,Mato Grosso,Diamantino,infraestrutura,Gasto com infraestrutura em Diamantino,1513491.56,2024-07-31,Secretaria de Obras,contrato direto
1446,Mato Grosso,Tangará da Serra,saúde,Gasto com saúde em Tangará da Serra,309560.77,2025-06-17,Hospital Municipal,contrato direto
1447,Mato Grosso,Nova Mutum,segurança,Gasto com segurança em Nova Mutum,219277.31,2025-12-27,Guarda Municipal,contrato direto
1448,Mato Grosso,Sorriso,administração,Gasto com administração em Sorriso,115143.86,2025-03-19,Secretaria de Administração,licitação
1449,Mato Grosso,Tangará da Serra,infraestrutura,Gasto com infraestrutura em Tangará da Serra,1507959.14,2025-02-25,Departamento de Viação,contrato direto
1450,Mato Grosso,Pontes e Lacerda,infraestrutura,Gasto com infraestrutura em Pontes e Lacerda,625701.97,2024-08-28,Departamento de Viação,contrato direto
1451,Mato Grosso,Barra do Garças,saúde,Gasto com saúde em Barra do Garças,441528.03,2025-08-20,UBS Central,parceria
1452,Mato Grosso,Alta Floresta,educação,Gasto com educação em Alta Floresta,36486.16,2025-08-22,Escola Municipal,contrato direto
1453,Mato Grosso,Alta Floresta,educação,Gasto com educação em Alta Floresta,483261.48,2024-03-07,Escola Municipal,contrato direto
1454,Mato Grosso,Sinop,educação,Gasto com educação em Sinop,231887.43,2025-06-05,Escola Municipal,parceria
1455,Mato Grosso,Primavera do Leste,infraestrutura,Gasto com infraestrutura em Primavera do Leste,886948.6,2024-04-16,Secretaria de Obras,convênio
1456,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,280234.04,2025-08-23,Creche,licitação
1457,Mato Grosso,Várzea Grande,educação,Gasto com educação em Várzea Grande,249135.34,2025-04-29,Escola Municipal,licitação
1458,Mato Grosso,Cáceres,administração,Gasto com administração em Cáceres,71318.01,2024-07-23,Secretaria de Administração,convênio
1459,Mato Grosso,Nova Mutum,segurança,Gasto com segurança em Nova Mutum,546885.55,2025-02-12,Polícia Militar,parceria
1460,Mato Grosso,Sorriso,educação,Gasto com educação em Sorriso,269313.24,2024-06-29,Creche,contrato direto
1461,Mato Grosso,Rondonópolis,segurança,Gasto com segurança em Rondonópolis,497303.85,2024-10-23,Polícia Militar,licitação
1462,Mato Grosso,Barra do Garças,infraestrutura,Gasto com infraestrutura em Barra do Garças,425049.98,2024-05-06,Departamento de Viação,licitação
1463,Mato Grosso,Diamantino,administração,Gasto com administração em Diamantino,114314.85,2025-04-20,Secretaria de Administração,licitação
1464,Mato Grosso,Barra do Garças,educação,Gasto com educação em Barra do Garças,25974.17,2025-08-18,Creche,licitação
1465,Mato Grosso,Primavera do Leste,administração,Gasto com administração em Primavera do Leste,25056.99,2025-06-10,Secretaria de Administração,contrato direto
1466,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,1338272.31,2025-08-09,Departamento de Viação,contrato direto
1467,Mato Grosso,Nova Mutum,saúde,Gasto com saúde em Nova Mutum,192561.67,2024-04-24,Secretaria de Saúde,contrato direto
1468,Mato Grosso,Campo Verde,educação,Gasto com educação em Campo Verde,436220.32,2025-07-04,Escola Municipal,licitação
1469,Mato Grosso,Alta Floresta,administração,Gasto com administração em Alta Floresta,138199.12,2024-03-15,Prefeitura,contrato direto
1470,Mato Grosso,Campo Verde,segurança,Gasto com segurança em Campo Verde,458708.92,2024-09-27,Polícia Militar,convênio
1471,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,1486690.1,2024-01-25,Departamento de Viação,contrato direto
1472,Mato Grosso,Cáceres,segurança,Gasto com segurança em Cáceres,22149.96,2025-04-25,Guarda Municipal,contrato direto
1473,Mato Grosso,Pontes e Lacerda,infraestrutura,Gasto com infraestrutura em Pontes e Lacerda,284031.39,2024-04-01,Secretaria de Obras,convênio
1474,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,103194.54,2025-12-28,Guarda Municipal,parceria
1475,Mato Grosso,Campo Verde,saúde,Gasto com saúde em Campo Verde,506010.9,2025-04-21,Hospital Municipal,convênio
1476,Mato Grosso,Pontes e Lacerda,educação,Gasto com educação em Pontes e Lacerda,63657.55,2024-01-22,Escola Municipal,licitação
1477,Mato Grosso,Nova Mutum,educação,Gasto com educação em Nova Mutum,368585.78,2024-07-31,Secretaria de Educação,parceria
1478,Mato Grosso,Campo Verde,saúde,Gasto com saúde em Campo Verde,771041.49,2024-07-09,Hospital Municipal,convênio
1479,Mato Grosso,Várzea Grande,educação,Gasto com educação em Várzea Grande,78673.83,2024-03-26,Secretaria de Educação,parceria
1480,Mato Grosso,Campo Verde,administração,Gasto com administração em Campo Verde,71919.14,2025-02-25,Prefeitura,contrato direto
1481,Mato Grosso,Barra do Garças,segurança,Gasto com segurança em Barra do Garças,135513.76,2025-04-12,Guarda Municipal,convênio
1482,Mato Grosso,Cuiabá,saúde,Gasto com saúde em Cuiabá,304557.15,2025-01-04,Secretaria de Saúde,contrato direto
1483,Mato Grosso,Rondonópolis,administração,Gasto com administração em Rondonópolis,142040.09,2025-09-24,Secretaria de Administração,parceria
1484,Mato Grosso,Cáceres,saúde,Gasto com saúde em Cáceres,240890.44,2025-06-06,Secretaria de Saúde,licitação
1485,Mato Grosso,Primavera do Leste,saúde,Gasto com saúde em Primavera do Leste,244555.33,2025-01-23,Secretaria de Saúde,convênio
1486,Mato Grosso,Primavera do Leste,infraestrutura,Gasto com infraestrutura em Primavera do Leste,1802787.31,2024-03-18,Secretaria de Obras,contrato direto
1487,Mato Grosso,Várzea Grande,educação,Gasto com educação em Várzea Grande,312718.06,2024-09-19,Creche,contrato direto
1488,Mato Grosso,Cáceres,saúde,Gasto com saúde em Cáceres,176814.99,2025-10-12,Hospital Municipal,contrato direto
1489,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,499452.83,2024-12-10,Guarda Municipal,parceria
